num,text,timestamp,label,location,date,resources,clean_text
2683,"12,200 views of the Tuscaloosa tornado in the past hour:  http://www.twitvid.com/4W6PU   Take shelter everyone!",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['shelter'],views tuscaloosa tornado past hour take shelter everyone
2686,"Tuscaloosa, Alabama hit hard by large tornado... just now a large tornado in Birmingham, Alabama... Now Brent, AL needs to take shelter!",1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,['shelter'],tuscaloosa alabama hit hard large tornado now large tornado birmingham alabama now brent al needs take shelter
2691,"RT @izzysroses: RT @TORNADOHUNT: Tornado near Fayetteville, TN! Take shelter now! Strong TVS",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['shelter'],rt rt tornado near fayetteville tn take shelter now strong tvs
2698,stay safe downthere in memphis and knoxville just saw the tornado map...be smart take shelter when you hear about warnings in your area!,1970-01-01 00:00:00.000040660,0,Mumbai,1970-01-01,['shelter'],stay safe downthere memphis knoxville saw tornado mapbe smart take shelter when you hear warnings your area
2699,"RT @TORNADOHUNT: Tornado near Fayetteville, TN! Take shelter now! Strong TVS #tnwx",1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,['shelter'],rt tornado near fayetteville tn take shelter now strong tvs
2700,"Tornado near Fayetteville, TN! Take shelter now! Strong TVS",1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,['shelter'],tornado near fayetteville tn take shelter now strong tvs
2701,"RT @BreakingNews: Residents in downtown Birmingham, Alabama asked to take shelter as violent tornado approaches - @AngieHuggins take cover!",1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,['shelter'],rt residents downtown birmingham alabama asked take shelter as violent tornado approaches take cover
2702,"/RT TWCBreaking DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!!! #severe",1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,['shelter'],rt twcbreaking destructive tornado ripping through tuscaloosa al now take shelter now
2706,"Take Nick Saban! RT @BreakingNews: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,['shelter'],take nick saban rt rt destructive tornado ripping through tuscaloosa al now take shelter now
2708,Ready for @PartyAtIndigo. #tornadoshelter,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,['shelter'],ready
2711,"RT @weatherchannel: Large tornado just southwest of Tuscaloosa, AL. If you live in Tuscaloosa, you already should be in your storm shelter.",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['shelter'],rt large tornado southwest tuscaloosa al if you live tuscaloosa you already should be your storm shelter
2713,"Ok atlanta... if you don't have a basement, what's your plan b for tornado shelter?? Srsly!",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['shelter'],ok atlanta if you dont have basement whats your plan b tornado shelter srsly
2716,“@AngieNealTeach: MCHS students are currently in their tornado shelter areas.” So proud of our kids they were well behaved during this time.,1970-01-01 00:00:00.000040660,0,Bangalore,1970-01-01,['shelter'],mchs students currently their tornado shelter areas proud our kids they well behaved during this time
2719,really touched that coworker Carlee said a tornado was 10 miles away from school to tell me to get to shelter and to say she loves me!!,1970-01-01 00:00:00.000040660,0,Mumbai,1970-01-01,['shelter'],really touched that coworker carlee said tornado miles away school tell me get shelter say she loves me
2727,"RT @TWCBreaking: Large #tornado emergency for Birmingham, #alabama. You should already be in a storm shelter! #severe #weather",1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,['shelter'],rt large emergency birmingham you should already be storm shelter
2734,"Hope everyones ok, capslock made me giggle""@TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW! TAKE SHELTER NOW!""",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['shelter'],hope everyones ok capslock made me giggle destructive tornado ripping through tuscaloosa al now take shelter now
2737,I confirmed tornado has been confirmed n PG county. Please take shelter now!,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['shelter'],i confirmed tornado has been confirmed n pg county please take shelter now
2739,Everyone in the PGC warning area be safe and take shelter where needed..the tornado suppose to be something serious,1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,['shelter'],everyone pgc warning area be safe take shelter where neededthe tornado suppose be something serious
2741,"Here is an unbelievable radar image from #Birmingham #Alabama, #TORNADO ON THE GROUND. SEEK SHELTER NOW! http://twitpic.com/4qancf",1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,['shelter'],unbelievable radar image ground seek shelter now
2742,EVERYONE IN BIRMINGHAM TAKE SHELTER NOW!!! We're watching a city-wide tornado on the new now. WOW!!,1970-01-01 00:00:00.000040660,0,Bangalore,1970-01-01,['shelter'],everyone birmingham take shelter now watching citywide tornado new now wow
2743,LARGE WEDGE TORNAO IN BIRMINGHAM!  THIS IS A TORNADO EMERGENCY !  TAKE SHELTER!  #ALWX,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['shelter'],large wedge tornao birmingham this tornado emergency take shelter
2744,"RT @TWCBreaking: Large tornado live on The Weather Channel. Tornado emergency for Birmingham, AL. You should already be in a storm shelter!",1970-01-01 00:00:00.000040660,0,Chennai,1970-01-01,['shelter'],rt large tornado live weather channel tornado emergency birmingham al you should already be storm shelter
2745,This storm is heading straight for Pineville in Bell County. Please seek safe shelter now as a tornado is likely!,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,['shelter'],this storm heading straight pineville bell county please seek safe shelter now as tornado likely
2746,"@JonathonWW Large tornado live on The Weather Channel right now.Tornado emergency for Birmingham,AL. U should already b in a storm shelter!",1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,['shelter'],large tornado live weather channel right nowtornado emergency birminghamal u should already b storm shelter
2748,Chick-fil-A is giving away snacks to tornado shelter occupants. Gestures like that are a major win for businesses.,1970-01-01 00:00:00.000040660,0,Mumbai,1970-01-01,['shelter'],chickfila giving away snacks tornado shelter occupants gestures like that major win businesses
2751,Live tornado near Birmingham AL on The Weather Channel. Shelter immediately in all western suburbs and downtown.,1970-01-01 00:00:00.000040660,0,Hyderabad,1970-01-01,['shelter'],live tornado near birmingham al weather channel shelter immediately western suburbs downtown
2752,"Huge tornado heading directly toward downtown and northern metro Birmingham, AL - seek shelter immediately
#severeweather #tornado",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['shelter'],huge tornado heading directly toward downtown northern metro birmingham al seek shelter immediately
2754,I bet I'm the only person playing drums in a bomb shelter in a tornado right now,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['shelter'],i bet im person playing drums bomb shelter tornado right now
2756,"Large tornado live on The Weather Channel right now. Tornado emergency for Birmingham, AL. You should already be in a storm shelter! #severe",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['shelter'],large tornado live weather channel right now tornado emergency birmingham al you should already be storm shelter
2757,be safe! RT @KannnD: Neighbors saw rotation go over my house. I lost power and cell reception is non existent in my tornado shelter,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['shelter'],be safe rt neighbors saw rotation go my house i lost power cell reception non existent my tornado shelter
2759,"RT @MrJohnD “@BreakingNews: Residents in downtown Birmingham, Alabama asked to take shelter as violent tornado approaches - ABC 33/40",1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,['shelter'],rt residents downtown birmingham alabama asked take shelter as violent tornado approaches abc
2760,"@graceoc pls pray for AL fam/friends//RT @BreakingNews Residents dwntwn Bham,AL asked take shelter as violent tornado approaches -ABC 33/40",1970-01-01 00:00:00.000040660,1,Bangalore,1970-01-01,['shelter'],pls pray al famfriendsrt residents dwntwn bhamal asked take shelter as violent tornado approaches abc
2762,takin shelter from the tornado! #winning,1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,['shelter'],takin shelter tornado
2764,Its bad when you have to clean in case your neighbors take shelter with you from the tornado.,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['shelter'],its bad when you have clean case your neighbors take shelter you tornado
2765,If you are in or near downtown Birmingham TAKE SHELTER. Large wedge Tornado coming your way. #alwx,1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['shelter'],if you near downtown birmingham take shelter large wedge tornado coming your way
2766,@Marlee_Kattler @kksanderson you know where there's a good tornado shelter? .....Indigo!,1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['shelter'],you know where theres good tornado shelter indigo
2767,Tornado visible on I-20 and I-59.  Large (possibly 1 mile wide) tornado.  Take shelter immediately.,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,['shelter'],tornado visible i i large possibly mile wide tornado take shelter immediately
2768,RT @milbclubbie: I am now managing a tornado shelter of a dozen or more people and 2 dogs. --Be safe pal! Hope everything turns out to be ok,1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,['shelter'],rt i am now managing tornado shelter dozen people dogs be safe pal hope everything turns out be ok
2769,"RT @BreakingNews: RT @TWCBreaking: DESTRUCTIVE TORNADO RIPPING THROUGH TUSCALOOSA, AL NOW!  TAKE SHELTER NOW!!!  #severe",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['shelter'],rt rt destructive tornado ripping through tuscaloosa al now take shelter now
2770,Love there's 4 ppl RT @thinkgeek: YOU GUYS. Promise us if you're ever this close to a tornado you'll seek shelter: http://twitpic.com/4q93rs,1970-01-01 00:00:00.000040660,1,Mumbai,1970-01-01,['shelter'],love theres ppl rt you guys promise us if youre ever this close tornado youll seek shelter
2772,"RT @BreakingNews: Residents in downtown Birmingham, Alabama asked to take shelter as violent tornado approaches - ... http://tmi.me/9rzau",1970-01-01 00:00:00.000040660,1,Hyderabad,1970-01-01,['shelter'],rt residents downtown birmingham alabama asked take shelter as violent tornado approaches
2773,"FWD: TORNADOHUNT: Hueytown, Concord & Pleasant Grove AL & all of West Birmingham AL take shelter! Immediate tornado danger! DO NOT shelt ...",1970-01-01 00:00:00.000040660,1,Delhi,1970-01-01,['shelter'],fwd tornadohunt hueytown concord pleasant grove al west birmingham al take shelter immediate tornado danger do shelt
2774,"“@BreakingNews: Residents in downtown Birmingham, Alabama asked to take shelter as violent tornado approaches - ABC  http://bit.ly/kZjqXE ”",1970-01-01 00:00:00.000040660,0,Hyderabad,1970-01-01,['shelter'],residents downtown birmingham alabama asked take shelter as violent tornado approaches abc
2776,Downtown Birmingham has a Tornado on the ground!! Live on ABC 33/40 Take shelter folks!! Praying!!,1970-01-01 00:00:00.000040660,0,Hyderabad,1970-01-01,['shelter'],downtown birmingham has tornado ground live abc take shelter folks praying
2778,Watching 'Inception' with @Jas_Zee in the CC2 tornado shelter. Lol.,1970-01-01 00:00:00.000040660,0,Chennai,1970-01-01,['shelter'],watching inception cc tornado shelter lol
2779,Oh hey there Tornado warning. Hope everyone gets some shelter and is safe.,1970-01-01 00:00:00.000040660,0,Kolkata,1970-01-01,['shelter'],oh hey tornado warning hope everyone gets shelter safe
2780,"“@TORNADOHUNT: Etowah, TN you are in imminent tornado danger! Take shelter now!” Thinking of my friends there! Stay safe!",1970-01-01 00:00:00.000040660,0,Hyderabad,1970-01-01,['shelter'],etowah tn you imminent tornado danger take shelter now thinking my friends stay safe
2781,"Wow, watching the weather channel, #Birmingham is about to get slammed with severe weather.  Take shelter! #tornado",1970-01-01 00:00:00.000040660,0,Hyderabad,1970-01-01,['shelter'],wow watching weather channel get slammed severe weather take shelter
2783,"First the weather forces me to get in a storm shelter at 3 in the morning, then we jaw two tornado periods during school, then ...",1970-01-01 00:00:00.000040660,0,Hyderabad,1970-01-01,['shelter'],first weather forces me get storm shelter morning we jaw two tornado periods during school
2784,"Great, the cat just farted in our tornado shelter. #ireallyhatetornadoes",1970-01-01 00:00:00.000040660,0,Delhi,1970-01-01,['shelter'],great cat farted our tornado shelter
2785,"RT @WHMABIG95: #TORNADO EMERGENCY!!! Hueytown, Pleasant Grove, Fairfield, Sylvan Springs in Birmingham metro. SEEK SHELTER NOW! #alwx",1970-01-01 00:00:00.000040660,1,Chennai,1970-01-01,['shelter'],rt emergency hueytown pleasant grove fairfield sylvan springs birmingham metro seek shelter now
2787,"RT @PaulaTrump: Residents in downtown Birmingham, Alabama asked to take shelter as violent tornado approaches! <~dayum",1970-01-01 00:00:00.000040660,0,Delhi,1970-01-01,['shelter'],rt residents downtown birmingham alabama asked take shelter as violent tornado approaches dayum
2789,"TORNADO EMERGENCY!!! Hueytown, Pleasant Grove, Fairfield, Sylvan Springs in Birmingham metro. SEEK SHELTER NOW! #alwx",1970-01-01 00:00:00.000040660,1,Kolkata,1970-01-01,['shelter'],tornado emergency hueytown pleasant grove fairfield sylvan springs birmingham metro seek shelter now
