tweet,cleaned_text,is_request,confidence,resource,timestamp
Queensland floods: motivation to get flood planning right http://t.co/9kgeNBgf via @conversationedu,queensland floods motivation get flood planning right via,True,0.9884669184684752,unspecified resource,2025-06-27 18:20:52.562056
CNN : Photos: Flood water rises in Australia http://t.co/DZoqbs2q,cnn photos flood water rises australia,True,0.971709668636322,water,2025-06-27 18:20:52.562057
Gis a call @NiykeeHeaton. 0448782327.   Not sure wat the international area code for Australia is tho.,gis call not sure wat international area code australia tho,True,0.9896185994148254,unspecified resource,2025-06-27 18:20:52.562058
@RileySHOTS you have the right attitude towards this.,right attitude towards this,True,0.7408618330955505,unspecified resource,2025-06-27 18:20:52.562059
Thoughts and prayers are with everyone suffering through the flood in Australia! Stay strong &lt;3,thoughts prayers everyone suffering through flood australia stay strong lt,True,0.9078684449195862,unspecified resource,2025-06-27 18:20:52.562061
@farrahwrites A staple until you get a mini screwdriver. ;),staple until get mini screwdriver,True,0.6445500254631042,unspecified resource,2025-06-27 18:20:52.562062
@libby_trickett yeah I hope it all goes well for you champ! X,yeah hope all goes well champ x,True,0.9396843314170836,unspecified resource,2025-06-27 18:20:52.562063
@tpulou @tdaawwgg down like chris brown went down on .. On the down town ..  drown...,down like chris brown went down down town drown,True,0.9255906343460084,unspecified resource,2025-06-27 18:20:52.562064
CNYnow! 10 homes destroyed by floods in Australia's Bundaberg: At least 10 homes in flood-ravaged B... http://t.co/LAO2XTVn #Environment,cnynow homes destroyed by floods australias bundaberg least homes floodravaged b,True,0.9993168711662292,unspecified resource,2025-06-27 18:20:52.562066
Not a valid reason to pxt this to me to cancel on a training session!  #puppy #gym #fitness  @ Brisbane http://t.co/pb0N7pm4,not valid reason pxt this cancel training session brisbane,True,0.7650219798088074,unspecified resource,2025-06-27 18:20:52.562067
@kittinsprinkles just saw them in the pharmacy,just saw pharmacy,False,0.224865972995758,not_applicable,2025-06-27 18:20:52.562068
@georgia_riot yeah. Traveling for 6 months then settling wherever I liked best.,yeah traveling months then settling wherever liked best,True,0.9694340229034424,unspecified resource,2025-06-27 18:20:52.562069
"To all of our friends in Queensland & NSW in the midst of yet another natural disaster,fire or flood- we're... http://t.co/dvMpbeG6",all our friends queensland nsw midst yet another natural disasterfire flood,True,0.9167415499687196,unspecified resource,2025-06-27 18:20:52.562071
"Coal Prices Also Set to Go Up Due to Queensland Flood; Rio Declares Force Majeure: Like sugar, global prices of ... http://t.co/Z19Lq1vH",coal prices also set go up due queensland flood rio declares force majeure like sugar global prices,True,0.9748687148094176,unspecified resource,2025-06-27 18:20:52.562072
my lunch break goes way too quickly :(,my lunch break goes way too quickly,True,0.9818682074546814,unspecified resource,2025-06-27 18:20:52.562073
Brisbane braces as major Queensland flood crisis unfolds - Sydney Morning Herald: Brisbane Ti... http://t.co/rjeSf6gC #InstantFollowBack,brisbane braces as major queensland flood crisis unfolds sydney morning herald brisbane ti,True,0.9179032444953918,unspecified resource,2025-06-27 18:20:52.562075
"BBC News -  'Major flood crisis' hits Queensland, Australia http://t.co/XwBMAuGT",bbc news major flood crisis hits queensland australia,True,0.9185061454772948,unspecified resource,2025-06-27 18:20:52.562076
made my FANNY PACK for #SW13 cause I'm a cool kid #SWS #SleepingWithSirens #soundwave #awesome http://t.co/nddWsECC,made my fanny pack cause im cool kid,True,0.979591429233551,unspecified resource,2025-06-27 18:20:52.562077
With @SherRezaAwan at 51 Latrobe st [pic]  http://t.co/frywZGOQ,latrobe st pic,False,0.3600100576877594,not_applicable,2025-06-27 18:20:52.562078
Photos: Flood water rises in Australia http://t.co/rBgYytsR,photos flood water rises australia,True,0.9418619871139526,water,2025-06-27 18:20:52.562078
@Energex please fix that fire alarm at your Banyo depot!,please fix that fire alarm your banyo depot,True,0.531215250492096,unspecified resource,2025-06-27 18:20:52.562082
"@JulesDee7 @mishoes carbs are only evil if you're losing weight though, other wise eat up!",carbs only evil youre losing weight though other wise eat up,False,0.101267822086811,not_applicable,2025-06-27 18:20:52.562083
@LittlecBeadles can you please just follow me ? It would be much appreciated  thank you and love you,can please just follow would much appreciated thank love,False,0.2413690537214279,not_applicable,2025-06-27 18:20:52.562083
"@dorothy_rk your telling me!!!,I have written over 50poems! About her!,ran 4 hrs to forget her I have even punched walls,I still care 4 her",your telling mei written over poems about herran hrs forget even punched wallsi still care,True,0.6318301558494568,unspecified resource,2025-06-27 18:20:52.562085
Watching Setback In Australia's Flood Fight on http://t.co/8KYkn39n,watching setback australias flood fight,True,0.9733044505119324,unspecified resource,2025-06-27 18:20:52.562086
Today to deactivation day for older #IOS6.1 Betas FYI. Your phone might cut out if you haven't upgraded!,today deactivation day older betas fyi your phone might cut out havent upgraded,True,0.9816129207611084,unspecified resource,2025-06-27 18:20:52.562087
@TRiRawrR hence why I'll show you at tet ;) it's really effective to to girls in Vietnam HAHAHHA cunt,hence why ill show tet its really effective girls vietnam hahahha cunt,True,0.96597558259964,unspecified resource,2025-06-27 18:20:52.562088
Gonna cry myself to sleep now since i know perrie will never know i exist :'( @LittleMixOffic http://t.co/su3ZkxOo,gonna cry myself sleep now since know perrie will never know exist,False,0.2617164850234985,not_applicable,2025-06-27 18:20:52.562089
Our thoughts are with all the flood victims in Queensland and New South Wales. We hope you stay safe and the sun... http://t.co/OE7qbxMY,our thoughts all flood victims queensland new south wales hope stay safe sun,True,0.9381598830223083,unspecified resource,2025-06-27 18:20:52.592264
Drinking @kinmrene ciders listening to #Keith alone ! Drowning out the neighbors shitty music!  I will replace your drink.,drinking ciders listening alone drowning out neighbors shitty music will replace your drink,True,0.8279651999473572,unspecified resource,2025-06-27 18:20:52.592270
I miss my bed more than anything...! No other bed is like your own #FactOfTheDay,miss my bed more than anything no other bed like your own,True,0.9837839007377625,unspecified resource,2025-06-27 18:20:52.592272
"@nathangielis yup crazy, still a bit of wind but otherwise looks like a normal day now",yup crazy still bit wind otherwise looks like normal day now,True,0.9997498393058776,unspecified resource,2025-06-27 18:20:52.592273
Latest news: Rescuers help Australia flood victims as waters recede - BBC News http://t.co/mKtz4y0H,latest news rescuers help australia flood victims as waters recede bbc news,True,0.9641286730766296,water,2025-06-27 18:20:52.592274
"@GrandSlamGal Oh come on, he's special ;)",oh come hes special,False,0.1808550059795379,not_applicable,2025-06-27 18:20:52.592275
@Kuma_the_Cat \Australia's flood video came out in Japanese news.\ Is everyone alright ?,australias flood video came out japanese news everyone alright,True,0.9992621541023254,unspecified resource,2025-06-27 18:20:52.592276
Photos: Flood water rises in Australia:  http://t.co/Z7OVicHW,photos flood water rises australia,True,0.9418619871139526,water,2025-06-27 18:20:52.592276
Queensland counts flood cost as New South Wales braces for river peaks - The Guardian: The GuardianQueensland co... http://t.co/Nr8fgChi,queensland counts flood cost as new south wales braces river peaks guardian guardianqueensland co,True,0.9798083901405334,unspecified resource,2025-06-27 18:20:52.592278
LEADERSHIP! Tony Abbott says Labor may seek new Queensland flood levy http://t.co/5s6VPrBb,leadership tony abbott says labor may seek new queensland flood levy,True,0.9608173966407776,unspecified resource,2025-06-27 18:20:52.592279
Australia flood death toll grows http://t.co/tg3Xvxk2 #worldnews,australia flood death toll grows,True,0.9356558322906494,unspecified resource,2025-06-27 18:20:52.592281
'Update: major #flood crisis unfolds in Queensland http://t.co/WChMXIpd,update major crisis unfolds queensland,False,0.0583976693451404,not_applicable,2025-06-27 18:20:52.592281
@Hasa81 when I type you @ there is 2 for you,when type there,False,0.3835273385047912,not_applicable,2025-06-27 18:20:52.592282
RT @guardian: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/sb3n2aMW,rt queensland counts flood cost as new south wales braces river peaks,True,0.9677507877349854,unspecified resource,2025-06-27 18:20:52.592283
"Heh my town made the news .... Least the rain has mostly stopped, just sporadic showers http://t.co/EhIpYRsA",heh my town made news least rain mostly stopped just sporadic showers,True,0.9996051788330078,unspecified resource,2025-06-27 18:20:52.592284
Apparently it's flooding so I have the ultimate entertainment device ! My camera ! #lonelynights http://t.co/XKVAIfFP,apparently its flooding so ultimate entertainment device my camera,True,0.839464545249939,unspecified resource,2025-06-27 18:20:52.592286
@HeyItsTJade @mx987mx YOU'D THINK THEY'D BACK OFF AFTER THE TREATMENT WE GAVE THE FIRST ONE,youd think theyd back off after treatment gave first one,False,0.1829488724470138,not_applicable,2025-06-27 18:20:52.592286
Magics weekly injections waiting patiently :) (@ RSPCA) [pic]: http://t.co/zjcTIzbG,magics weekly injections waiting patiently rspca pic,True,0.698323667049408,unspecified resource,2025-06-27 18:20:52.592287
Here is another great link for repairing flood damaged homes from the Queensland Government.... http://t.co/0IYsA6ku,here another great link repairing flood damaged homes queensland government,True,0.9174044728279114,unspecified resource,2025-06-27 18:20:52.592289
Club sandwich + latte  (@ Cafe Campanile) http://t.co/ovlMnBxz,club sandwich latte cafe campanile,False,0.3648454844951629,not_applicable,2025-06-27 18:20:52.592289
Someone tell the weather people to stop the rain. My thoughts and prayers with the flood victims x #Brisbane  #Australia #Tim #MKR,someone tell weather people stop rain my thoughts prayers flood victims x,True,0.9992132782936096,unspecified resource,2025-06-27 18:20:52.592291
It's one thing to tell someone how u feel about them.. but to tell em &amp;get nothing back.. That sucks. -.- #truth,its one thing tell someone how u feel about tell em ampget nothing back that sucks,True,0.9993584156036376,unspecified resource,2025-06-27 18:20:52.592292
"@Samantha_jade thanks heaps tho! Let me know if you need anything at all, don't hesitate to give me a call. Love you x",thanks heaps tho let know need anything all dont hesitate give call love x,True,0.924584150314331,unspecified resource,2025-06-27 18:20:52.592294
"Telstra flies in crew to repair flood-damaged fibre: Broadband, mobile outages in wake of Queensland floods.",telstra flies crew repair flooddamaged fibre broadband mobile outages wake queensland floods,True,0.9784332513809204,unspecified resource,2025-06-27 18:20:52.592295
Brisbane braces as major Queensland flood crisis unfolds - Sydney Morning Herald http://t.co/Gzgli9UV,brisbane braces as major queensland flood crisis unfolds sydney morning herald,True,0.8912467360496521,unspecified resource,2025-06-27 18:20:52.592296
