text,label
"RT @QuestNewspapers: Drama continues as rivers keep rising: QUEENSLAND'S flood emergency is not over yet, with entire suburbs in Bund... ...",1
"No need for apologies. Australia is pretty big, probably bigger than you think. It's not uncommon for drought and flood to occur at 1 time",1
Queensland's flood crisis deepens - The Australian http://t.co/sMwOrigt #Top News,1
RT @QLDOnline: Queensland flood toll rises to six http://t.co/C01GTnBS #qld,1
RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,1
RT @rightnowio_feed: Ocean and flood foam from the floods in Australia . http://t.co/3pA2oZ0P #Australia #Brisbane #Ballina #Yamba #Qldf ...,1
"RT @Andrew_J_Morley: Hearts go out out to the flood affected in Australia, and also to those in Mozambique, Africa. Also hit hard, 36 de ...",1
#Australia lurches from fire to flood (@newscientist) http://t.co/Wnw26j87 RT @InvasiveNotes,1
"RT @NickBryantOz: An only in Australia? Prime Minister visits fire-affected communities, opposition leader visits flood-affected communi ...",1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/P9rF9Njg",1
@TheGaiaReports What happens to the #csg fracking produced water left in big poison ponds when a flood covers it in Australia?,1
RT @brisbanetimes: Queensland's flood has left farmers with a devastating damage bill and consumers with a potential food shortage. http ...,1
Our condolences to all those affected by the floods! http://t.co/uszQvVJD #queensland #flood,1
#sustainability #csr Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirm... http://t.co/i9GwURbC,1
RT @7NewsBrisbane: #Queensland flood crisis useful links and contacts http://t.co/rI0XRyvK,1
Extreme flooding as ex-tropical cyclone Oswold batters Queensland: http://t.co/5VfLlMJ2 via @AustralianTimes #queensland #flood #2013,1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
"'Major flood crisis' hits Queensland, Australia - BBC News http://t.co/jKy5jmL7",1
Really feel for SE Queensland. Awful scenes. Third flood in 4 years. They have more resilience than me. I'd have moved by now.,1
"Queensland - flood, Western Australia, Victoria & Tasmania - bushfire \gone case la banana sure hike up price d",1
Emergency temporary accomodation for your IT harware in NEXTDC's B1 Date Centre. If your building has been affected by the Queensland flood…,1
“@newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/EhJYAtfr #extremeweather” @khandhar oh dear. Oil.,1
RT @iam_ahmar: Three dead & dozens plucked from roofs & marooned cars in air rescues in northeastern #Australia as severe #flood ...,1
"RT @vinniesact: For those who wish to contribute to the Flood Relief in Queensland, Vinnies has a QLD Flood Appeal. http://t.co/brNXvRrK",1
RT @JohnFBruce: Tonight on Lateline ... extensive coverage of the storm and flood disaster hitting NSW & Queensland. Lateline at 10:30,1
Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as flood waters rise in the ...,1
Photos: Flood water rises in Australia:  http://t.co/dMOZUMVr,1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
Queensland counts flood cost as New South Wales braces for river peaks http://t.co/7OrYVGc2 via @guardian,1
RT @TheQTIC: QTIC encourages #Queensland tourism businesses to investigate flood assistance options http://t.co/RSClU70f #bigwet @tourismqld,1
RT @newscomauHQ: 7500 displaced by Bundaberg floods: QUEENSLAND Premier Campbell Newman says flood devastation in Bundaberg is mo... htt ...,1
Photos: Flood water rises in Australia:  http://t.co/lkGAzlxK,1
"#ALERT Monday, January 28, 2013:  Australia  - Bundaberg faces a MONSTER FLOOD POWERFUL ENOUGH TO KNOCK OVER HOU... http://t.co/Pk70qu3e",1
Queensland flood crisis unfolding - World - NZ Herald News http://t.co/uURvtn6h via @nzherald,1
Gas pipeline leak near flood-hit Qld city: 10:49 AM http://t.co/2MD5go2c #australia,1
Flood worsens in eastern Australia: Thousands of homes inundated in eastern cities after torrential rain leads t... http://t.co/27pa9qmq,1
Queensland is going through the floods.... Again and now NSW is expected to flood. Oh the joy.,1
#Queensland flood crisis useful links and contacts http://t.co/MrLFXtWV #bigwet #qldfloods,1
@Kevinwoo91 ahhh now I'm starting to wish there was a flood in Australia so you guys'll visit!I know many kissmes here!xD?so you better come,1
"RT @theprojecttv: Tonight we'll focus on the floods in NSW and Queensland. For updates and flood warnings during the day, click here:\ht ...",1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
Queensland's flood crisis deepens - The Australian http://t.co/5lkKh79s,1
RT @guardian: New South Wales braces for river peaks as Queensland counts flood cost http://t.co/cQoP8Xa5,1
"@Cmdr_Hadfield Thanks for the flood pics of Australia, waiting for the South highway to get cut off in the next day or so at Rockhampton",1
RT @tourismqld: Media release - Flood assistance for Queensland small businesses http://t.co/OpKHHQWC @TourismAus @TheQTIC,1
"RT @WeatherDecTech: We're monitoring the latest #breaking flood news from Queensland, #Australia. Incredible images coming out of the ar ...",1
@katelhunter I think the Queensland Flood levy has a lot to do with it. Donating is excellent but to be stung by the government too?,1
Photos: Flood water rises in Australia:  http://t.co/jHd7yYQh,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/VkdmiUzK",1
"RT @612brisbane: PM Julia Gillard: Planes, helicopters and defence personnel are being sent to Queensland to help with flood recovery.",1
"VIDEO: Chopper pulls toddler from flood: Dramatic video out of flood-stricken Queensland, Australia, captured th... http://t.co/j7z7bIWH",1
"RT @ASNSW: Our thoughts are with all residents of flood affected areas of NSW, Victoria and Queensland today. NSW residents... http://t. ...",1
[GLOBAL NEWS] Deadly flood waters rise in eastern Australia http://t.co/sVz33aQJ,1
RT @350: No end in sight for Australia flood victims. Brisbane at risk of running out of drinking water: http://t.co/1yAnwVv1 #Connect ...,1
Tony Abbott says Labor may seek new Queensland flood levy | The Australian: http://t.co/xVIb4rrm,1
"'Major flood crisis' hits Queensland, #Australia http://t.co/cO3MaMNm",1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
So so sad seeing the flood vision :-( poor Australia really does cop it from Mother Nature.,1
Queensland's flood crisis deepens - The Australian http://t.co/ijDkn3MA #Brisbane #News,1
Fears Qld flood death toll will climb - Sky News Australia: Sky News AustraliaFears Qld flood death toll will cl... http://t.co/jTHEx2gr,1
RT @InsuranceIns: Queensland flood damage bill reaches Aus$290m; costs set to rise: The devastating flooding in Queensland... http://t.c ...,1
Deadly flood waters rise in eastern Australia: At least four people dead as torrential rains severely flood seve... http://t.co/rfbjZlXl,1
RT @InvasiveNotes: RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/TlsJ6ZWz #extremeweather,1
Amazing picture - a wall of sea foam gathers at Alexandra Headland in Queensland flood http://t.co/B5V3lyPA,1
Deadly flood waters rise in eastern Australia http://t.co/R6hqWenV,1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
RT @SBSNews: Fifth Queensland flood death confirmed after body found in car http://t.co/eXA9nfv3,1
RT @Andy_Downunda: #auspol Will @TonyAbbottMHR recycle his E-mail appealing for funds to fight the Queensland Flood Levy? #myliberal,1
"RT @612brisbane: PM Julia Gillard: Planes, helicopters and defence personnel are being sent to Queensland to help with flood recovery.",1
"Warwick, Queensland. Floods 2013. During and after the flood... http://t.co/o7dLux23",1
"Sending out prayers and good wishes to the people and animals in danger in all flood affected areas of Australia,... http://t.co/Kbih0ntQ",1
RT @HVPA_NoCSG: Queensland Government negligent as mines release toxins into flood waters  http://t.co/dwrw0Ery. FLOODS ARE THE NEW WAST ...,1
@PhillyChic5 and @Jessewelle here in Australia Queensland we r facing a big storm and flood!!!,1
Flood to inundate thousands of Bundaberg homes (ABC) http://t.co/icAS7jEK #australia,1
Bond University flooded #bonduniversity #bond #flood #cycloneoswald #oswald #cyclone #goldcoast #queensland http://t.co/uabsIIns,1
RT @bbcweather: Flash flood warning in Australia. New South Wales prepares for storms.  More details with Ben Rich.  http://t.co/sGkCI6s ...,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/KKJGIFgC",1
Our prayers to all those who are flood victims in QLD Australia....,1
RT @HVPA_NoCSG: Queensland Government negligent as mines release toxins into flood waters  http://t.co/dwrw0Ery. FLOODS ARE THE NEW WAST ...,1
RT @melissadoyle: Latest on the Queensland flood crisis can be found here: http://t.co/FMeBFk80 #sun7 #qldfloods #bigwet (via @sunriseon7),1
"VIDEO: Chopper pulls toddler from flood: Dramatic video out of flood-stricken Queensland, Aust... http://t.co/vTCS77zp #NY #News #NYNews",1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/xao1b4hh",1
Photos: Flood water rises in Australia:  http://t.co/vBugHMwa,1
RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...,1
"RT @BetteMidler: 21/2 ft of rain fell on Queensland Australia yesterday, second major flood in two years.",1
RT @sunriseon7: More images from the Queensland flood crisis #sun7 #qldfloods http://t.co/c88celZO,1
Aljazeera news Deadly flood waters rise in eastern Australia: At least four people dead as torrential rains seve...  http://t.co/1metjhTy,1
Clean-up launched after deadly Australia floods: SYDNEY: A mammoth clean-up was underway in Australia's flood-hi... http://t.co/Wbmd36Nl,1
Sad news: A second body has been found in Sandy Creek. Bringing the toll from the Queensland flood disaster to six. http://t.co/eEKx4ZSH,1
?News? Lives at risk in flood ravaged Bundaberg - Sky News Australia http://t.co/bGBHZI8q,1
RT @peterjhinton: Two states engulfed in disaster. The Australian goes with Tony Abbott says Labor may seek new Queensland flood levy  ...,1
¬Queensland flood toll rises to six http://t.co/uRPmSjIx,1
"RT @Volvo_of_doom: Phew, Queensland can relax, the flood crisis is over, @TonyAbbottMHR has arrived with a flouro vest....",1
The Prime Minister is touring flood devastated Queensland.#tennews,1
Where are Malcolm Turnbull & Joe Hockey while @TonyAbbottMHR is filling sand bags? I trust they're doing their bit. #Queensland #Flood,1
Fifth flood death confirmed in Queensland http://t.co/0BCdulCW,1
Qld govt denies job cuts hurt flood work: THE Queensland government has accused union bosses of being fat cats trying to make polit...,1
RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather,1
"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/0kTYTITQ",1
.@Redemptoristsau Money and actual help will be more effective than online prayers for flood victims in Queensland.,1
PM urges people to heed flood warnings - Sky News Australia: Sky News AustraliaPM urges people to heed flood war... http://t.co/fffeG4c4,1
"Toddler airlifted to safety amid flood deluge in Queensland, Australia: http://t.co/tkvGN2Nh via @youtube",1
#POLITICA: New South Wales braces for river peaks as Queensland counts flood cost: Four deat... http://t.co/VApdWWzZ #AloPresidentaBr RT,1
